text,label,label_id
"BREAKING: According to official reports, unemployment rates fell to 3.5 percent this quarter.",true,0
This one weird trick is what politicians use to stay in power forever.,misleading content,2
NASA Administrator statement: Agency to redirect funds from space to political education.,imposter content,3
Official White House statement: President declares national emergency over social media usage.,imposter content,3
UPDATE: Reuters Exclusive: Secret documents reveal plan to merge three government agencies.,imposter content,3
Town hall meeting descends into chaos when politician accidentally tells the truth.,satire/parody,1
Breaking: Congress discovers that laws work better when people actually follow them.,satire/parody,1
Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
FBI Press Release: Agency announces new division dedicated to monitoring meme accounts. Developing story.,imposter content,3
Bombshell report rocks Washington (small footnote in a quarterly review). Share this.,false connection,4
Millions affected by new law (article about obscure regulatory change).,false connection,4
Democracy under threat: dramatic headline for a routine committee hearing update.,false connection,4
The government doesn't want you to know this about your tax dollars.,misleading content,2
"According to official reports, unemployment rates fell to 3.5 percent this quarter. ",true,0
CDC Official Report: New study links political debates to increased stress hormones. Share this.,imposter content,3
A bipartisan committee released its findings on government spending waste.,true,0
Officials confirmed the trade agreement will take effect starting January 1.,true,0
The Senate passed a new infrastructure bill with bipartisan support on Tuesday.,true,0
Pentagon confirms development of weather control satellite for agricultural purposes. Read more.,imposter content,3
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing. Share this.,manipulated content,5
Officials confirmed the trade agreement will take effect starting January 1.,true,0
UPDATE: Democracy under threat: dramatic headline for a routine committee hearing update.,false connection,4
Town hall meeting descends into chaos when politician accidentally tells the truth. Developing story.,satire/parody,1
Area congressman reportedly shocked to learn his constituents actually read his tweets.,satire/parody,1
BREAKING: Bombshell report rocks Washington (small footnote in a quarterly review).,false connection,4
Selectively edited interview makes it appear the candidate supports extremist views.,manipulated content,5
Millions affected by new law (article about obscure regulatory change).,false connection,4
Cropped screenshot of politician's email taken completely out of context to suggest wrongdoing. Read more.,manipulated content,5
Doctored transcript shows the official admitting to corruption during the hearing. Read more.,manipulated content,5
JUST IN: Local politician promises to fix potholes by simply renaming them 'freedom craters'.,satire/parody,1
Edited video proves the politician made racist remarks at last night's rally. Share this.,manipulated content,5
